type,key,revision,last_modified,JSON
/type/author,/authors/OL10031354A,1,28/12/2021 08:45,"{""type"": {""key"": ""/type/author""}, ""name"": ""Aesthetic M. Aesthetic M Boss"", ""key"": ""/authors/OL10031354A"", ""source_records"": [""bwb:9798475952146""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T08:45:31.215118""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T08:45:31.215118""}}"
/type/author,/authors/OL10031453A,1,28/12/2021 08:51,"{""type"": {""key"": ""/type/author""}, ""name"": ""Wendy Lambie"", ""key"": ""/authors/OL10031453A"", ""source_records"": [""bwb:9798477767724""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T08:51:24.333367""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T08:51:24.333367""}}"
/type/author,/authors/OL1003190A,2,20/08/2008 18:14,"{""name"": ""Earl William Jones"", ""personal_name"": ""Earl William Jones"", ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2008-08-20T18:14:50.094529""}, ""key"": ""/authors/OL1003190A"", ""birth_date"": ""1921"", ""type"": {""key"": ""/type/author""}, ""revision"": 2}"
/type/author,/authors/OL10032097A,1,28/12/2021 09:16,"{""type"": {""key"": ""/type/author""}, ""name"": ""Jeannie Hartman"", ""key"": ""/authors/OL10032097A"", ""source_records"": [""bwb:9781735571638""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:16:05.823264""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:16:05.823264""}}"
/type/author,/authors/OL10032187A,1,28/12/2021 09:18,"{""type"": {""key"": ""/type/author""}, ""name"": ""Roslen Roy Mack"", ""key"": ""/authors/OL10032187A"", ""source_records"": [""bwb:9781736321416""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:18:13.389942""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:18:13.389942""}}"
/type/author,/authors/OL10032204A,1,28/12/2021 09:18,"{""type"": {""key"": ""/type/author""}, ""name"": ""Bobbie Graham"", ""key"": ""/authors/OL10032204A"", ""source_records"": [""bwb:9781737579205""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:18:31.568841""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:18:31.568841""}}"
/type/author,/authors/OL10032282A,1,28/12/2021 09:19,"{""type"": {""key"": ""/type/author""}, ""name"": ""Shannan Stanke"", ""key"": ""/authors/OL10032282A"", ""source_records"": [""bwb:9780578310985""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:19:51.069191""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:19:51.069191""}}"
/type/author,/authors/OL100322A,2,08/09/2008 16:21,"{""name"": ""Claude Alphonso Alvares"", ""personal_name"": ""Claude Alphonso Alvares"", ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2008-09-08T16:21:32.119837""}, ""key"": ""/authors/OL100322A"", ""type"": {""key"": ""/type/author""}, ""revision"": 2}"
/type/author,/authors/OL10032321A,1,28/12/2021 09:20,"{""type"": {""key"": ""/type/author""}, ""name"": ""Peggy Nash"", ""key"": ""/authors/OL10032321A"", ""source_records"": [""bwb:9781771136006""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:20:42.406468""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:20:42.406468""}}"
/type/author,/authors/OL10032323A,1,28/12/2021 09:20,"{""type"": {""key"": ""/type/author""}, ""name"": ""Elissa Title"", ""key"": ""/authors/OL10032323A"", ""source_records"": [""bwb:9781006442612""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:20:44.014052""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:20:44.014052""}}"
/type/author,/authors/OL10032351A,1,28/12/2021 09:21,"{""type"": {""key"": ""/type/author""}, ""name"": ""Karla Courtney"", ""key"": ""/authors/OL10032351A"", ""source_records"": [""bwb:9781536211528""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:21:41.281889""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:21:41.281889""}}"
/type/author,/authors/OL10032555A,1,28/12/2021 09:29,"{""type"": {""key"": ""/type/author""}, ""name"": ""Curtis E. Krueger"", ""key"": ""/authors/OL10032555A"", ""source_records"": [""bwb:9780578311326""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:29:41.310923""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:29:41.310923""}}"
/type/author,/authors/OL10032574A,1,28/12/2021 09:29,"{""type"": {""key"": ""/type/author""}, ""name"": ""Beah Paula Cruz"", ""key"": ""/authors/OL10032574A"", ""source_records"": [""bwb:9798985091519""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:29:57.065269""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:29:57.065269""}}"
/type/author,/authors/OL10033078A,1,28/12/2021 09:47,"{""type"": {""key"": ""/type/author""}, ""name"": ""Gning Saelee"", ""key"": ""/authors/OL10033078A"", ""source_records"": [""bwb:9780578948959""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:47:01.762786""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:47:01.762786""}}"
/type/author,/authors/OL10033159A,1,28/12/2021 09:50,"{""type"": {""key"": ""/type/author""}, ""name"": ""Jordan Grumet"", ""key"": ""/authors/OL10033159A"", ""source_records"": [""bwb:9781646043545""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:50:38.505499""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:50:38.505499""}}"
/type/author,/authors/OL10033165A,1,28/12/2021 09:51,"{""type"": {""key"": ""/type/author""}, ""name"": ""Amy Chu"", ""key"": ""/authors/OL10033165A"", ""source_records"": [""bwb:9781637150436""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:51:50.208760""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:51:50.208760""}}"
/type/author,/authors/OL10033173A,1,28/12/2021 09:53,"{""type"": {""key"": ""/type/author""}, ""name"": ""Ren Hutchings"", ""key"": ""/authors/OL10033173A"", ""source_records"": [""bwb:9781786185921""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:53:49.098336""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T09:53:49.098336""}}"
/type/author,/authors/OL10033415A,1,28/12/2021 10:08,"{""type"": {""key"": ""/type/author""}, ""name"": ""Jocelyn Joret"", ""key"": ""/authors/OL10033415A"", ""source_records"": [""bwb:9781950912827""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:08:18.031203""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:08:18.031203""}}"
/type/author,/authors/OL10033523A,1,28/12/2021 10:11,"{""type"": {""key"": ""/type/author""}, ""name"": ""Norma Alicia Balderrabano Saucedo"", ""key"": ""/authors/OL10033523A"", ""source_records"": [""bwb:9798985154306""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:11:05.405072""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:11:05.405072""}}"
/type/author,/authors/OL1003352A,2,20/08/2008 18:16,"{""name"": ""M. Carmen Gallo"", ""personal_name"": ""M. Carmen Gallo"", ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2008-08-20T18:16:46.298022""}, ""key"": ""/authors/OL1003352A"", ""birth_date"": ""1954"", ""type"": {""key"": ""/type/author""}, ""revision"": 2}"
/type/author,/authors/OL10034056A,1,28/12/2021 10:26,"{""type"": {""key"": ""/type/author""}, ""name"": ""B. Yegen"", ""key"": ""/authors/OL10034056A"", ""source_records"": [""bwb:9789752778672""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:26:39.561519""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:26:39.561519""}}"
/type/author,/authors/OL10034828A,1,28/12/2021 10:56,"{""type"": {""key"": ""/type/author""}, ""name"": ""Miko Note!"", ""key"": ""/authors/OL10034828A"", ""source_records"": [""bwb:9798704080923""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:56:02.901385""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:56:02.901385""}}"
/type/author,/authors/OL10034873A,1,28/12/2021 10:58,"{""type"": {""key"": ""/type/author""}, ""name"": ""L'teralle Shinn"", ""key"": ""/authors/OL10034873A"", ""source_records"": [""bwb:9798475098592""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:58:09.147415""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:58:09.147415""}}"
/type/author,/authors/OL10034906A,1,28/12/2021 10:59,"{""type"": {""key"": ""/type/author""}, ""name"": ""Groundhog Day Publishing Co."", ""key"": ""/authors/OL10034906A"", ""source_records"": [""bwb:9781096505518""], ""latest_revision"": 1, ""revision"": 1, ""created"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:59:29.023203""}, ""last_modified"": {""type"": ""/type/datetime"", ""value"": ""2021-12-28T10:59:29.023203""}}"
